timestamp_utc,gpu0_used_mib,gpu1_used_mib,gpu0_util,gpu1_util
2026-09-26T15:09:54.440538+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:55.489485+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:56.540284+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:57.591045+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:58.643759+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:59.693736+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:00.742427+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:01.790124+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:02.838913+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:03.889476+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:04.940716+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:05.991691+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:07.042016+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:08.091013+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:09.138673+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:10.187382+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:11.237101+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:12.289474+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:10:13.340876+00:00,0.0,0.0,0.0,0.0
